image_id,label
persil/000342__flipv.png,3
epinard/000846.png,4
epinard/000081.png,4
hors_type/DSC01572_geotag_ROI_0.png,1
persil/000603__flipv.png,3
weeds/DSC01489_geotag_ROI_31.png,0
betterave/000912__fliph.png,2
epinard/001038__fliph.png,4
persil/001921.png,3
betterave/000956__rot90.png,2
weeds/DSC01484_geotag_ROI_37.png,0
weeds/DSC01599_geotag_ROI_20.png,0
persil/001031__flipv.png,3
weeds/DSC01516_geotag_ROI_69.png,0
hors_type/DSC01506_geotag_ROI_34__rot90.png,1
epinard/000718__flipv.png,4
hors_type/DSC01506_geotag_ROI_0__fliph.png,1
persil/000846.png,3
weeds/DSC01597_geotag_ROI_22.png,0
betterave/000668__rot-180.png,2
hors_type/DSC01488_geotag_ROI_40__fliph.png,1
epinard/000730__fliph.png,4
betterave/001970__fliph.png,2
weeds/DSC01520_geotag_ROI_5.png,0
epinard/000392__flipv.png,4
hors_type/DSC01544_geotag_ROI_24__fliph.png,1
betterave/000902__rot90.png,2
weeds/DSC01570_geotag_ROI_18.png,0
weeds/DSC01620_geotag_ROI_49.png,0
epinard/000876__fliph.png,4
hors_type/DSC01553_geotag_ROI_34__rot90.png,1
persil/000434__flipv.png,3
betterave/001189__rot-180.png,2
epinard/000913__fliph.png,4
weeds/DSC01605_geotag_ROI_78.png,0
betterave/000593.png,2
betterave/000915__rot90.png,2
persil/001857.png,3
weeds/DSC01495_geotag_ROI_24.png,0
epinard/000030.png,4
betterave/001443__fliph.png,2
epinard/001213__fliph.png,4
hors_type/DSC01503_geotag_ROI_50__rot90.png,1
epinard/000363__fliph.png,4
weeds/DSC01621_geotag_ROI_17.png,0
hors_type/DSC01640_geotag_ROI_34__rot-90.png,1
weeds/DSC01562_geotag_ROI_19.png,0
epinard/000824.png,4
hors_type/DSC01604_geotag_ROI_34__rot90.png,1
betterave/001067__rot90.png,2
weeds/DSC01605_geotag_ROI_117.png,0
persil/000272__flipv.png,3
weeds/DSC01567_geotag_ROI_37.png,0
persil/000913__flipv.png,3
betterave/001878.png,2
hors_type/DSC01488_geotag_ROI_62__rot90.png,1
epinard/001333.png,4
weeds/DSC01566_geotag_ROI_9.png,0
epinard/000016.png,4
betterave/001962__flipv.png,2
epinard/000766__fliph.png,4
betterave/001614.png,2
persil/001794.png,3
betterave/000742.png,2
hors_type/DSC01541_geotag_ROI_9__fliph.png,1
persil/000932__flipv.png,3
betterave/001796__fliph.png,2
persil/001665__flipv.png,3
betterave/000839__fliph.png,2
persil/001910__flipv.png,3
weeds/DSC01534_geotag_ROI_2.png,0
persil/001989__flipv.png,3
weeds/DSC01588_geotag_ROI_48.png,0
weeds/DSC01619_geotag_ROI_15.png,0
betterave/000467__fliph.png,2
weeds/DSC01513_geotag_ROI_1.png,0
weeds/DSC01620_geotag_ROI_112.png,0
persil/001266.png,3
epinard/000832__fliph.png,4
betterave/001487.png,2
weeds/DSC01589_geotag_ROI_16.png,0
weeds/DSC01487_geotag_ROI_69.png,0
betterave/001208__rot-180.png,2
betterave/001554.png,2
epinard/001013.png,4
epinard/000153.png,4
weeds/DSC01620_geotag_ROI_103.png,0
epinard/000621__fliph.png,4
hors_type/DSC01524_geotag_ROI_32.png,1
betterave/000486.png,2
persil/000759__flipv.png,3
hors_type/DSC01611_geotag_ROI_9__fliph.png,1
hors_type/DSC01576_geotag_ROI_29__flipv.png,1
betterave/000698__fliph.png,2
weeds/DSC01605_geotag_ROI_252.png,0
persil/001028__flipv.png,3
persil/001228__flipv.png,3
weeds/DSC01619_geotag_ROI_24.png,0
weeds/DSC01568_geotag_ROI_7.png,0
epinard/000521__fliph.png,4
persil/001556__flipv.png,3
epinard/001164.png,4
persil/000794.png,3
epinard/000200__fliph.png,4
betterave/000626__rot90.png,2
hors_type/DSC01558_geotag_ROI_1__fliph.png,1
hors_type/DSC01538_geotag_ROI_23__flipv.png,1
persil/000049__flipv.png,3
hors_type/DSC01588_geotag_ROI_5.png,1
betterave/001519__flipv.png,2
betterave/000937__fliph.png,2
weeds/DSC01488_geotag_ROI_39.png,0
betterave/001227__rot-180.png,2
betterave/001837__fliph.png,2
persil/001566.png,3
betterave/000568__fliph.png,2
persil/000019.png,3
epinard/000251__fliph.png,4
betterave/002014__rot90.png,2
weeds/DSC01551_geotag_ROI_10.png,0
epinard/001174.png,4
weeds/DSC01590_geotag_ROI_18.png,0
persil/001650__flipv.png,3
betterave/000942.png,2
betterave/001299__rot-180.png,2
weeds/DSC01563_geotag_ROI_10.png,0
betterave/001510__rot90.png,2
betterave/001443__rot90.png,2
hors_type/DSC01602_geotag_ROI_3__fliph.png,1
hors_type/DSC01599_geotag_ROI_42__rot-90.png,1
persil/001726.png,3
weeds/DSC01561_geotag_ROI_18.png,0
weeds/DSC01561_geotag_ROI_35.png,0
hors_type/DSC01559_geotag_ROI_7.png,1
weeds/DSC01606_geotag_ROI_45.png,0
epinard/001261.png,4
persil/001086__flipv.png,3
hors_type/DSC01620_geotag_ROI_51__rot90.png,1
weeds/DSC01556_geotag_ROI_6.png,0
betterave/001848__rot90.png,2
weeds/DSC01605_geotag_ROI_346.png,0
betterave/001773__rot90.png,2
persil/000699__flipv.png,3
hors_type/DSC01544_geotag_ROI_19.png,1
epinard/000237__fliph.png,4
hors_type/DSC01620_geotag_ROI_76__rot-90.png,1
weeds/DSC01591_geotag_ROI_1.png,0
epinard/001202__fliph.png,4
epinard/000152.png,4
persil/001105__flipv.png,3
hors_type/DSC01637_geotag_ROI_33__fliph.png,1
epinard/000482__fliph.png,4
persil/000999__flipv.png,3
betterave/000358.png,2
betterave/001676__fliph.png,2
persil/000013__flipv.png,3
betterave/000445__fliph.png,2
weeds/DSC01598_geotag_ROI_0.png,0
persil/001647__flipv.png,3
persil/001626__flipv.png,3
epinard/000091.png,4
persil/001364.png,3
epinard/000286__flipv.png,4
betterave/001651.png,2
hors_type/DSC01582_geotag_ROI_1.png,1
betterave/000914__fliph.png,2
persil/000421.png,3
hors_type/DSC01623_geotag_ROI_81__rot90.png,1
epinard/000937.png,4
betterave/001241.png,2
epinard/000196__fliph.png,4
betterave/001227__flipv.png,2
epinard/001168__flipv.png,4
betterave/001479__rot90.png,2
betterave/001813__fliph.png,2
persil/001104__flipv.png,3
betterave/000672__fliph.png,2
persil/001117__flipv.png,3
persil/001025.png,3
epinard/000580__flipv.png,4
betterave/000575__flipv.png,2
epinard/000045.png,4
persil/000309.png,3
epinard/000144__flipv.png,4
betterave/001494__rot-180.png,2
betterave/000658.png,2
hors_type/DSC01538_geotag_ROI_9__rot90.png,1
persil/000888__flipv.png,3
persil/000683.png,3
hors_type/DSC01494_geotag_ROI_20__rot90.png,1
betterave/001582__rot-180.png,2
epinard/001243__flipv.png,4
betterave/001887__fliph.png,2
epinard/000952__fliph.png,4
epinard/001107.png,4
weeds/DSC01605_geotag_ROI_150.png,0
hors_type/DSC01631_geotag_ROI_14__fliph.png,1
betterave/001364__rot90.png,2
persil/000745__flipv.png,3
epinard/001211.png,4
weeds/DSC01482_geotag_ROI_107.png,0
epinard/000652__flipv.png,4
betterave/000774__rot-180.png,2
persil/000909__flipv.png,3
weeds/DSC01516_geotag_ROI_57.png,0
betterave/000876__rot90.png,2
persil/000271__flipv.png,3
epinard/000566.png,4
weeds/DSC01605_geotag_ROI_418.png,0
epinard/000226__flipv.png,4
persil/001890__flipv.png,3
betterave/001442__flipv.png,2
persil/001185.png,3
persil/001398__flipv.png,3
weeds/DSC01615_geotag_ROI_18.png,0
weeds/DSC01605_geotag_ROI_29.png,0
persil/000951.png,3
persil/001066.png,3
hors_type/DSC01530_geotag_ROI_22__fliph.png,1
persil/001519.png,3
betterave/001652__rot90.png,2
hors_type/DSC01585_geotag_ROI_14__flipv.png,1
epinard/001021.png,4
persil/001257__flipv.png,3
epinard/000970__fliph.png,4
persil/001563.png,3
weeds/DSC01589_geotag_ROI_53.png,0
weeds/DSC01495_geotag_ROI_6.png,0
persil/000595__flipv.png,3
betterave/002027__fliph.png,2
persil/000941__flipv.png,3
hors_type/DSC01623_geotag_ROI_82__rot-90.png,1
weeds/011679.png,0
persil/000449__flipv.png,3
weeds/DSC01490_geotag_ROI_20.png,0
epinard/000570__flipv.png,4
persil/000193__flipv.png,3
hors_type/DSC01609_geotag_ROI_0__rot-90.png,1
persil/000905__flipv.png,3
betterave/001539.png,2
betterave/000770__flipv.png,2
weeds/DSC01590_geotag_ROI_40.png,0
weeds/DSC01605_geotag_ROI_491.png,0
persil/000045.png,3
persil/000107.png,3
weeds/DSC01605_geotag_ROI_675.png,0
betterave/001427__rot90.png,2
betterave/001146__fliph.png,2
betterave/000337__flipv.png,2
betterave/000492__fliph.png,2
epinard/000240__fliph.png,4
epinard/001120.png,4
hors_type/DSC01512_geotag_ROI_28__fliph.png,1
epinard/000532__fliph.png,4
epinard/000890__flipv.png,4
persil/000531__flipv.png,3
persil/001918__flipv.png,3
epinard/000710__flipv.png,4
betterave/001375__rot-180.png,2
betterave/000396__rot90.png,2
epinard/000443.png,4
weeds/DSC01605_geotag_ROI_58.png,0
persil/000481.png,3
persil/000055__flipv.png,3
persil/001285__flipv.png,3
weeds/DSC01561_geotag_ROI_7.png,0
hors_type/DSC01637_geotag_ROI_63__rot-90.png,1
weeds/DSC01604_geotag_ROI_50.png,0
epinard/001143__flipv.png,4
epinard/000031__flipv.png,4
betterave/000767__fliph.png,2
betterave/000504.png,2
epinard/000154.png,4
epinard/001166__fliph.png,4
weeds/DSC01599_geotag_ROI_35.png,0
persil/000710.png,3
betterave/000765__flipv.png,2
epinard/001175__flipv.png,4
epinard/000485__flipv.png,4
epinard/000236__fliph.png,4
betterave/001649__rot-180.png,2
weeds/DSC01605_geotag_ROI_332.png,0
persil/001789__flipv.png,3
betterave/002026.png,2
epinard/001212.png,4
weeds/DSC01604_geotag_ROI_144.png,0
betterave/001190__flipv.png,2
betterave/001426__rot90.png,2
betterave/001566__flipv.png,2
hors_type/DSC01605_geotag_ROI_439.png,1
epinard/001094__flipv.png,4
weeds/DSC01605_geotag_ROI_581.png,0
weeds/018709.png,0
hors_type/DSC01572_geotag_ROI_0__rot90.png,1
epinard/000308.png,4
betterave/000558__rot90.png,2
betterave/000850__flipv.png,2
epinard/001226__flipv.png,4
persil/000766__flipv.png,3
hors_type/DSC01607_geotag_ROI_11__rot90.png,1
hors_type/DSC01643_geotag_ROI_8__fliph.png,1
betterave/000562__rot-180.png,2
betterave/002013__rot-180.png,2
weeds/DSC01606_geotag_ROI_19.png,0
weeds/DSC01522_geotag_ROI_4.png,0
epinard/000055__fliph.png,4
epinard/000948__fliph.png,4
weeds/DSC01492_geotag_ROI_14.png,0
weeds/DSC01605_geotag_ROI_539.png,0
weeds/DSC01605_geotag_ROI_105.png,0
epinard/000495__flipv.png,4
epinard/000512__flipv.png,4
weeds/DSC01566_geotag_ROI_5.png,0
hors_type/DSC01640_geotag_ROI_17__rot90.png,1
epinard/000689.png,4
betterave/001274.png,2
weeds/DSC01568_geotag_ROI_1.png,0
betterave/000603.png,2
weeds/DSC01516_geotag_ROI_81.png,0
hors_type/DSC01506_geotag_ROI_17.png,1
persil/000935__flipv.png,3
weeds/DSC01528_geotag_ROI_20.png,0
epinard/000644__flipv.png,4
weeds/011110.png,0
persil/000140__flipv.png,3
weeds/DSC01604_geotag_ROI_39.png,0
weeds/DSC01605_geotag_ROI_73.png,0
hors_type/DSC01608_geotag_ROI_9__rot90.png,1
betterave/000865__flipv.png,2
epinard/001080__flipv.png,4
weeds/DSC01606_geotag_ROI_67.png,0
betterave/001886__rot-180.png,2
epinard/000950__flipv.png,4
epinard/001195__fliph.png,4
persil/001802.png,3
persil/000513__flipv.png,3
persil/001344__flipv.png,3
betterave/001840__flipv.png,2
weeds/DSC01485_geotag_ROI_87.png,0
weeds/DSC01589_geotag_ROI_41.png,0
hors_type/DSC01535_geotag_ROI_15__rot-90.png,1
epinard/000566__flipv.png,4
persil/001337__flipv.png,3
hors_type/DSC01536_geotag_ROI_0__fliph.png,1
epinard/000702__flipv.png,4
persil/001348__flipv.png,3
persil/001261__flipv.png,3
hors_type/DSC01544_geotag_ROI_17__rot-90.png,1
persil/001866__flipv.png,3
betterave/000762__flipv.png,2
betterave/001470__rot-180.png,2
persil/001094__flipv.png,3
betterave/000493__flipv.png,2
betterave/000484__flipv.png,2
persil/000992__flipv.png,3
persil/001952.png,3
persil/001630.png,3
epinard/000436.png,4
betterave/001500.png,2
epinard/000342__flipv.png,4
persil/001990.png,3
persil/001807__flipv.png,3
hors_type/DSC01503_geotag_ROI_56__rot-90.png,1
persil/001714.png,3
epinard/001199__flipv.png,4
betterave/001256.png,2
epinard/001242__fliph.png,4
weeds/DSC01566_geotag_ROI_4.png,0
betterave/000963.png,2
epinard/001190__flipv.png,4
betterave/001864.png,2
weeds/DSC01517_geotag_ROI_8.png,0
epinard/001321.png,4
weeds/DSC01502_geotag_ROI_3.png,0
betterave/001067__fliph.png,2
hors_type/DSC01640_geotag_ROI_10__rot90.png,1
betterave/001935.png,2
betterave/001068__rot-180.png,2
betterave/001349__rot-180.png,2
betterave/001606__fliph.png,2
persil/001996__flipv.png,3
weeds/DSC01516_geotag_ROI_82.png,0
persil/001438.png,3
persil/001629.png,3
hors_type/DSC01630_geotag_ROI_32__fliph.png,1
persil/001563__flipv.png,3
weeds/DSC01605_geotag_ROI_555.png,0
epinard/000064__flipv.png,4
weeds/DSC01598_geotag_ROI_8.png,0
epinard/000361__fliph.png,4
epinard/001261__fliph.png,4
betterave/000713__fliph.png,2
betterave/001210__rot90.png,2
betterave/001594.png,2
persil/000456.png,3
weeds/DSC01620_geotag_ROI_88.png,0
persil/000317__flipv.png,3
weeds/009512.png,0
persil/000347.png,3
epinard/000980.png,4
weeds/DSC01606_geotag_ROI_44.png,0
betterave/000464__rot-180.png,2
betterave/001511.png,2
persil/001390__flipv.png,3
betterave/000538__flipv.png,2
betterave/001825.png,2
weeds/DSC01560_geotag_ROI_84.png,0
weeds/DSC01516_geotag_ROI_51.png,0
persil/000126.png,3
betterave/001535__flipv.png,2
epinard/001001__fliph.png,4
weeds/DSC01606_geotag_ROI_4.png,0
persil/001553__flipv.png,3
persil/000249__flipv.png,3
persil/001323__flipv.png,3
epinard/001191.png,4
hors_type/DSC01579_geotag_ROI_4.png,1
weeds/DSC01605_geotag_ROI_658.png,0
betterave/001556__flipv.png,2
hors_type/DSC01570_geotag_ROI_0__rot90.png,1
hors_type/DSC01631_geotag_ROI_9.png,1
hors_type/DSC01503_geotag_ROI_70__flipv.png,1
weeds/DSC01620_geotag_ROI_92.png,0
betterave/000415__fliph.png,2
weeds/DSC01527_geotag_ROI_17.png,0
epinard/000135__fliph.png,4
hors_type/DSC01634_geotag_ROI_7__fliph.png,1
epinard/001164__fliph.png,4
epinard/000562__flipv.png,4
persil/001973__flipv.png,3
epinard/001043__fliph.png,4
weeds/DSC01568_geotag_ROI_15.png,0
hors_type/DSC01544_geotag_ROI_23__fliph.png,1
betterave/000607__rot-180.png,2
hors_type/DSC01556_geotag_ROI_7__rot-90.png,1
weeds/DSC01526_geotag_ROI_3.png,0
weeds/DSC01605_geotag_ROI_184.png,0
weeds/DSC01548_geotag_ROI_1.png,0
epinard/000835.png,4
epinard/000963__fliph.png,4
weeds/DSC01591_geotag_ROI_33.png,0
epinard/000272.png,4
betterave/000500__rot-180.png,2
epinard/001077.png,4
epinard/000169.png,4
epinard/000490.png,4
hors_type/DSC01631_geotag_ROI_13.png,1
epinard/000778__fliph.png,4
betterave/000860__rot-180.png,2
hors_type/DSC01576_geotag_ROI_10.png,1
hors_type/DSC01503_geotag_ROI_45__flipv.png,1
hors_type/DSC01599_geotag_ROI_42__rot90.png,1
weeds/DSC01615_geotag_ROI_13.png,0
epinard/001293.png,4
betterave/001256__rot-180.png,2
weeds/DSC01617_geotag_ROI_31.png,0
persil/000801.png,3
persil/000359__flipv.png,3
weeds/DSC01588_geotag_ROI_32.png,0
epinard/000572.png,4
persil/001156.png,3
weeds/DSC01485_geotag_ROI_86.png,0
epinard/000664__flipv.png,4
weeds/DSC01520_geotag_ROI_9.png,0
weeds/DSC01561_geotag_ROI_4.png,0
weeds/DSC01518_geotag_ROI_1.png,0
weeds/DSC01527_geotag_ROI_5.png,0
weeds/DSC01525_geotag_ROI_11.png,0
hors_type/DSC01485_geotag_ROI_81__fliph.png,1
betterave/000811__rot-180.png,2
betterave/000976.png,2
hors_type/DSC01524_geotag_ROI_13__fliph.png,1
hors_type/DSC01509_geotag_ROI_7__rot-90.png,1
persil/000128__flipv.png,3
persil/000250.png,3
epinard/001278__fliph.png,4
persil/001686.png,3
hors_type/DSC01550_geotag_ROI_3__rot90.png,1
persil/001251__flipv.png,3
betterave/001560.png,2
weeds/DSC01560_geotag_ROI_65.png,0
betterave/000564__rot90.png,2
weeds/011571.png,0
weeds/DSC01605_geotag_ROI_17.png,0
hors_type/DSC01503_geotag_ROI_24__rot-90.png,1
betterave/001410__flipv.png,2
weeds/DSC01551_geotag_ROI_7.png,0
weeds/DSC01604_geotag_ROI_18.png,0
persil/001572__flipv.png,3
betterave/000906__rot90.png,2
persil/000154.png,3
epinard/000737__flipv.png,4
hors_type/DSC01602_geotag_ROI_31.png,1
persil/000478__flipv.png,3
weeds/DSC01606_geotag_ROI_41.png,0
betterave/001187__flipv.png,2
epinard/000024__flipv.png,4
epinard/000493.png,4
betterave/000763.png,2
betterave/000305__fliph.png,2
betterave/001581.png,2
hors_type/DSC01544_geotag_ROI_13__flipv.png,1
epinard/000999__flipv.png,4
hors_type/DSC01608_geotag_ROI_11__rot90.png,1
weeds/DSC01562_geotag_ROI_50.png,0
persil/001965.png,3
epinard/001217__flipv.png,4
persil/001459.png,3
epinard/001105__flipv.png,4
persil/001899__flipv.png,3
betterave/001824__rot90.png,2
betterave/000863__fliph.png,2
persil/000516.png,3
betterave/001701__rot-180.png,2
hors_type/DSC01503_geotag_ROI_29.png,1
weeds/DSC01619_geotag_ROI_90.png,0
weeds/DSC01560_geotag_ROI_30.png,0
epinard/000606.png,4
weeds/DSC01512_geotag_ROI_8.png,0
epinard/000214__flipv.png,4
betterave/000875__fliph.png,2
betterave/002022__rot90.png,2
betterave/000620__flipv.png,2
weeds/DSC01605_geotag_ROI_546.png,0
weeds/DSC01605_geotag_ROI_38.png,0
persil/001242__flipv.png,3
persil/001003.png,3
persil/001970__flipv.png,3
epinard/000885__flipv.png,4
epinard/000072__flipv.png,4
weeds/018929.png,0
persil/001708.png,3
betterave/000631.png,2
persil/000265__flipv.png,3
weeds/DSC01605_geotag_ROI_674.png,0
betterave/000938.png,2
persil/000545.png,3
persil/000427__flipv.png,3
epinard/000473.png,4
persil/000469__flipv.png,3
weeds/DSC01488_geotag_ROI_60.png,0
hors_type/DSC01544_geotag_ROI_9__rot90.png,1
betterave/000610__flipv.png,2
betterave/000718__rot-180.png,2
epinard/000944__flipv.png,4
hors_type/DSC01634_geotag_ROI_6__flipv.png,1
persil/000970__flipv.png,3
persil/000684__flipv.png,3
weeds/DSC01523_geotag_ROI_7.png,0
persil/000252.png,3
betterave/000760__rot-180.png,2
hors_type/DSC01611_geotag_ROI_7__rot90.png,1
betterave/000920__flipv.png,2
hors_type/DSC01567_geotag_ROI_7__flipv.png,1
betterave/000865__rot90.png,2
persil/000122.png,3
weeds/DSC01611_geotag_ROI_1.png,0
hors_type/DSC01488_geotag_ROI_25.png,1
epinard/000134__fliph.png,4
persil/001711.png,3
hors_type/DSC01623_geotag_ROI_56__rot-90.png,1
persil/001369.png,3
persil/001181__flipv.png,3
persil/000183__flipv.png,3
betterave/001333__fliph.png,2
epinard/000160__flipv.png,4
hors_type/DSC01530_geotag_ROI_14__flipv.png,1
betterave/000566__rot-180.png,2
betterave/000753__rot-180.png,2
persil/000279__flipv.png,3
epinard/000686.png,4
hors_type/DSC01503_geotag_ROI_19__rot-90.png,1
persil/000591.png,3
betterave/000622__fliph.png,2
persil/001019__flipv.png,3
betterave/001489__flipv.png,2
epinard/001107__flipv.png,4
epinard/001246__fliph.png,4
epinard/000488.png,4
betterave/001178__rot-180.png,2
weeds/DSC01555_geotag_ROI_2.png,0
hors_type/DSC01544_geotag_ROI_10.png,1
epinard/000381__fliph.png,4
betterave/001865.png,2
epinard/000867__fliph.png,4
hors_type/DSC01576_geotag_ROI_25.png,1
betterave/000517.png,2
persil/000547__flipv.png,3
epinard/000989__flipv.png,4
weeds/DSC01561_geotag_ROI_10.png,0
hors_type/DSC01553_geotag_ROI_23__rot-90.png,1
betterave/001196__rot90.png,2
epinard/001008.png,4
persil/001158__flipv.png,3
betterave/001727__fliph.png,2
persil/000539.png,3
weeds/DSC01592_geotag_ROI_21.png,0
weeds/DSC01605_geotag_ROI_642.png,0
persil/001320.png,3
hors_type/DSC01614_geotag_ROI_14__rot-90.png,1
betterave/000669__rot90.png,2
weeds/DSC01605_geotag_ROI_533.png,0
epinard/000825.png,4
weeds/DSC01559_geotag_ROI_21.png,0
persil/001501.png,3
epinard/000205__flipv.png,4
persil/000549__flipv.png,3
hors_type/DSC01527_geotag_ROI_9.png,1
epinard/000618.png,4
epinard/000856__fliph.png,4
hors_type/DSC01567_geotag_ROI_27__rot-90.png,1
weeds/DSC01565_geotag_ROI_24.png,0
hors_type/DSC01538_geotag_ROI_2__fliph.png,1
weeds/DSC01617_geotag_ROI_26.png,0
hors_type/DSC01556_geotag_ROI_32__rot90.png,1
persil/000283__flipv.png,3
weeds/DSC01605_geotag_ROI_192.png,0
hors_type/DSC01562_geotag_ROI_64__flipv.png,1
persil/001156__flipv.png,3
weeds/DSC01619_geotag_ROI_68.png,0
weeds/018358.png,0
persil/000804__flipv.png,3
betterave/001890.png,2
persil/000355__flipv.png,3
epinard/000349__flipv.png,4
hors_type/DSC01503_geotag_ROI_53__rot90.png,1
persil/000592__flipv.png,3
weeds/DSC01587_geotag_ROI_39.png,0
persil/000563__flipv.png,3
epinard/000215.png,4
weeds/010392.png,0
epinard/000737__fliph.png,4
epinard/000513__flipv.png,4
weeds/DSC01605_geotag_ROI_425.png,0
epinard/000477__fliph.png,4
persil/000584__flipv.png,3
epinard/000365__fliph.png,4
epinard/000108__fliph.png,4
hors_type/DSC01512_geotag_ROI_14__rot90.png,1
persil/001234__flipv.png,3
betterave/000660__fliph.png,2
epinard/000815.png,4
betterave/000723.png,2
epinard/000698__flipv.png,4
epinard/000596.png,4
weeds/DSC01605_geotag_ROI_183.png,0
weeds/018479.png,0
weeds/DSC01587_geotag_ROI_26.png,0
epinard/000404__flipv.png,4
betterave/000445__rot90.png,2
hors_type/DSC01608_geotag_ROI_1.png,1
epinard/000078__fliph.png,4
persil/000806.png,3
persil/001035__flipv.png,3
betterave/001398__rot90.png,2
betterave/001719__rot-180.png,2
hors_type/DSC01503_geotag_ROI_30.png,1
weeds/DSC01496_geotag_ROI_2.png,0
betterave/001573.png,2
weeds/DSC01561_geotag_ROI_19.png,0
betterave/001941.png,2
hors_type/DSC01482_geotag_ROI_133__flipv.png,1
epinard/000764__flipv.png,4
betterave/001694__rot90.png,2
weeds/DSC01605_geotag_ROI_598.png,0
betterave/000412__rot-180.png,2
weeds/DSC01562_geotag_ROI_42.png,0
persil/000861__flipv.png,3
epinard/000743.png,4
epinard/000439__flipv.png,4
hors_type/DSC01550_geotag_ROI_14.png,1
epinard/000080.png,4
epinard/000920.png,4
epinard/000861.png,4
persil/000883.png,3
betterave/000526.png,2
weeds/DSC01617_geotag_ROI_20.png,0
betterave/001271__flipv.png,2
weeds/DSC01605_geotag_ROI_653.png,0
betterave/001433__rot-180.png,2
hors_type/DSC01544_geotag_ROI_10__fliph.png,1
weeds/DSC01605_geotag_ROI_547.png,0
weeds/DSC01567_geotag_ROI_25.png,0
persil/000517.png,3
epinard/000606__flipv.png,4
epinard/000445__flipv.png,4
persil/000012__flipv.png,3
weeds/DSC01492_geotag_ROI_2.png,0
weeds/DSC01620_geotag_ROI_15.png,0
weeds/DSC01567_geotag_ROI_13.png,0
hors_type/DSC01535_geotag_ROI_9__rot90.png,1
weeds/DSC01614_geotag_ROI_7.png,0
weeds/DSC01491_geotag_ROI_14.png,0
epinard/001170.png,4
epinard/001159.png,4
epinard/000245__flipv.png,4
persil/001127.png,3
betterave/001995__flipv.png,2
persil/001754__flipv.png,3
epinard/001140.png,4
persil/000111.png,3
epinard/001127.png,4
betterave/001190__rot90.png,2
epinard/000517__flipv.png,4
weeds/DSC01609_geotag_ROI_1.png,0
epinard/001086.png,4
epinard/000387__fliph.png,4
epinard/000125.png,4
hors_type/DSC01521_geotag_ROI_16__flipv.png,1
epinard/000537__fliph.png,4
weeds/DSC01516_geotag_ROI_15.png,0
epinard/000240__flipv.png,4
persil/000950__flipv.png,3
epinard/001173.png,4
weeds/DSC01490_geotag_ROI_43.png,0
persil/001576.png,3
epinard/000074__fliph.png,4
hors_type/DSC01567_geotag_ROI_0__rot-90.png,1
epinard/001315__flipv.png,4
betterave/000450__fliph.png,2
betterave/001970__rot90.png,2
weeds/DSC01509_geotag_ROI_9.png,0
epinard/000917.png,4
weeds/DSC01605_geotag_ROI_465.png,0
betterave/001280__rot90.png,2
persil/001046__flipv.png,3
weeds/DSC01605_geotag_ROI_177.png,0
persil/000630.png,3
persil/001883.png,3
epinard/000835__fliph.png,4
persil/000496.png,3
epinard/000122__fliph.png,4
epinard/000296.png,4
betterave/001420__rot-180.png,2
hors_type/DSC01537_geotag_ROI_1__flipv.png,1
hors_type/DSC01550_geotag_ROI_12__fliph.png,1
betterave/001155__fliph.png,2
epinard/000489__flipv.png,4
hors_type/DSC01544_geotag_ROI_29__rot-90.png,1
epinard/000796__flipv.png,4
persil/000849__flipv.png,3
betterave/000729__flipv.png,2
betterave/001514__fliph.png,2
betterave/000663__fliph.png,2
hors_type/DSC01599_geotag_ROI_14__flipv.png,1
persil/001526__flipv.png,3
epinard/001302__flipv.png,4
weeds/DSC01591_geotag_ROI_48.png,0
hors_type/DSC01550_geotag_ROI_0__fliph.png,1
persil/001272__flipv.png,3
weeds/DSC01565_geotag_ROI_5.png,0
epinard/000875.png,4
betterave/000528__rot-180.png,2
betterave/000691.png,2
persil/000025__flipv.png,3
epinard/001124__fliph.png,4
weeds/DSC01488_geotag_ROI_56.png,0
weeds/DSC01617_geotag_ROI_3.png,0
persil/000208__flipv.png,3
epinard/001141__fliph.png,4
weeds/DSC01603_geotag_ROI_17.png,0
persil/001624.png,3
persil/001762.png,3
persil/000577__flipv.png,3
weeds/DSC01606_geotag_ROI_34.png,0
epinard/000480__flipv.png,4
epinard/000557.png,4
persil/001581__flipv.png,3
persil/001421.png,3
betterave/000512.png,2
epinard/000977__flipv.png,4
weeds/000044.png,0
weeds/DSC01531_geotag_ROI_11.png,0
betterave/001641__flipv.png,2
epinard/000170__fliph.png,4
epinard/001028.png,4
weeds/DSC01605_geotag_ROI_186.png,0
weeds/022480.png,0
persil/001507.png,3
weeds/DSC01496_geotag_ROI_1.png,0
hors_type/DSC01602_geotag_ROI_13.png,1
hors_type/DSC01506_geotag_ROI_10__flipv.png,1
betterave/000420__rot90.png,2
betterave/000507__fliph.png,2
hors_type/DSC01503_geotag_ROI_1__flipv.png,1
persil/000198.png,3
persil/000566__flipv.png,3
persil/001979.png,3
persil/000665.png,3
epinard/000226.png,4
hors_type/DSC01482_geotag_ROI_133__rot-90.png,1
betterave/000691__fliph.png,2
epinard/000558__fliph.png,4
persil/001918.png,3
epinard/000420.png,4
persil/000280.png,3
persil/000735.png,3
persil/000298.png,3
weeds/DSC01489_geotag_ROI_40.png,0
persil/000596__flipv.png,3
epinard/000950.png,4
persil/000609__flipv.png,3
epinard/001066__flipv.png,4
persil/000990__flipv.png,3
weeds/DSC01524_geotag_ROI_17.png,0
epinard/001325.png,4
